dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,square,mean,1000,1,2,2,1,244,3.19813298471078,3.938912747427821,2.7387032258048603,125.41767621040344
H3K27me3_RL_cancer,square,mean,1000,1,2,2,2,96,3.5050724912924984,0.593916361269198,3.680644210272572,75.8727695941925
H3K27me3_RL_cancer,square,mean,1000,1,2,4,1,192,3.293686025982182,3.828852639882825,2.668132844077129,120.78559994697572
H3K27me3_RL_cancer,square,mean,1000,1,2,4,2,62,3.505258372837776,0.5939066049299742,3.668802462100039,68.54255414009094
H3K27me3_RL_cancer,square,mean,1000,1,2,8,1,179,3.128371553415976,3.535612697713077,2.4420835225023487,105.5123679637909
H3K27me3_RL_cancer,square,mean,1000,1,2,8,2,38,3.485267640408557,0.5945567112219962,3.639830806145543,51.16013717651367
H3K27me3_RL_cancer,square,mean,2000,1,1,16,1,94,3.128280411251277,3.919855412095785,2.7483209949476937,37.30437231063843
H3K27me3_RL_cancer,square,mean,2000,1,1,16,2,19,3.575813099646965,0.617719502825486,3.674346157268079,27.796761751174927
H3K27me3_RL_cancer,square,mean,2000,1,1,2,1,365,3.1174674451700413,3.915163524448872,3.059780570217653,89.2704758644104
H3K27me3_RL_cancer,square,mean,2000,1,1,2,2,97,3.49194215532043,0.5958942269024096,3.6739847364048095,43.10517239570618
H3K27me3_RL_cancer,square,mean,2000,1,1,4,1,210,3.11110211572377,3.9097624458372593,2.858390877611696,62.16835260391235
H3K27me3_RL_cancer,square,mean,2000,1,1,4,2,61,3.493421483833931,0.6009657680988312,3.653648560994665,33.34944677352905
H3K27me3_RL_cancer,square,mean,2000,1,1,8,1,154,3.1149924576607493,3.816988285630941,2.8506637600005456,47.3264434337616
H3K27me3_RL_cancer,square,mean,2000,1,1,8,2,35,3.494588839502189,0.6106328368186951,3.645147302509653,26.747066259384155
H3K27me3_RL_cancer,square,mean,2000,1,2,16,1,90,3.3696338366658893,3.963564082980156,2.7598615438236216,51.98695802688599
H3K27me3_RL_cancer,square,mean,2000,1,2,16,2,20,3.5288274494902763,0.602400729530736,3.645250242889712,37.742218255996704
H3K27me3_RL_cancer,square,mean,2000,1,2,2,1,289,3.074183255837609,3.925544371770229,2.742848000561169,109.7635669708252
H3K27me3_RL_cancer,square,mean,2000,1,2,2,2,96,3.505844270271298,0.5956244123609442,3.681826767146767,60.12929797172546
H3K27me3_RL_cancer,square,mean,2000,1,2,4,1,202,2.9632094025413003,3.8729757508117473,2.714462771546096,96.06917262077332
H3K27me3_RL_cancer,square,mean,2000,1,2,4,2,62,3.5039301768043325,0.5972529853645124,3.668344264748157,49.67672538757324
H3K27me3_RL_cancer,square,mean,2000,1,2,8,1,266,2.392799394391477,3.375088178552687,2.6009008172752432,103.99130415916444
H3K27me3_RL_cancer,square,mean,2000,1,2,8,2,38,3.478512430044296,0.5986902902000829,3.636682292201409,35.13110303878784
H3K27me3_RL_cancer,square,median,100,1,1,16,1,53,3.3952132785699027,4.204237962141633,2.7467386610601494,245.76435351371765
H3K27me3_RL_cancer,square,median,100,1,1,16,2,58,2.9324028332301078,0.52618944595911,3.346655683960367,282.9936888217926
H3K27me3_RL_cancer,square,median,100,1,1,2,1,365,3.152472975104077,3.892919007805176,2.578588920287592,523.8884356021881
H3K27me3_RL_cancer,square,median,100,1,1,2,2,97,3.4943451690043346,0.5939419379359797,3.675836743560228,218.39490270614624
H3K27me3_RL_cancer,square,median,100,1,1,4,1,365,3.157395964887109,3.9386064477730542,2.543259202963428,649.1919445991516
H3K27me3_RL_cancer,square,median,100,1,1,4,2,61,3.4954899590168345,0.5941066428234703,3.6594384217575056,211.62237119674683
H3K27me3_RL_cancer,square,median,100,1,1,8,1,154,3.21211520927803,4.060542402497958,2.578055667010286,301.4740242958069
H3K27me3_RL_cancer,square,median,100,1,1,8,2,79,2.886059513013427,0.516378371976316,3.315052140194989,210.85490369796756
H3K27me3_RL_cancer,square,median,100,1,2,16,1,189,2.518574636841913,3.261499111307785,2.679455380984827,1042.6895022392273
H3K27me3_RL_cancer,square,median,100,1,2,16,2,20,3.597990528017123,0.5938760010819686,3.6832269327385703,366.0145561695099
H3K27me3_RL_cancer,square,median,100,1,2,2,1,227,3.3806213846139146,4.239963529631496,2.7543150645190555,677.0937721729279
H3K27me3_RL_cancer,square,median,100,1,2,2,2,96,3.4994758145491542,0.5938187774858976,3.6767218933397854,390.89345264434814
H3K27me3_RL_cancer,square,median,100,1,2,4,1,154,3.3818498553339547,4.217062810435891,2.748246942053696,608.9126653671265
H3K27me3_RL_cancer,square,median,100,1,2,4,2,62,3.5021655908050504,0.5938162599739275,3.666699493715178,379.63695764541626
H3K27me3_RL_cancer,square,median,100,1,2,8,1,444,1.3899329925499235,2.3368796296417718,4.070528298106633,1333.4724369049072
H3K27me3_RL_cancer,square,median,100,1,2,8,2,38,3.488812989004624,0.5944329186489707,3.640147540522249,309.80044960975647
H3K27me3_RL_cancer,square,median,1000,1,1,16,1,90,3.3446676483688256,3.757072387263179,2.6697490518716607,48.30904746055603
H3K27me3_RL_cancer,square,median,1000,1,1,16,2,220,2.687068235202644,0.4663094131177978,3.377293469966389,88.47139835357666
H3K27me3_RL_cancer,square,median,1000,1,1,2,1,365,3.108027564264679,3.823551177978516,2.763302169950973,107.9659469127655
H3K27me3_RL_cancer,square,median,1000,1,1,2,2,97,3.495347331829467,0.5936401533453088,3.676695340888967,46.15937066078186
H3K27me3_RL_cancer,square,median,1000,1,1,4,1,134,3.289092804373422,4.0213386113755405,2.723020517161441,57.71552872657776
H3K27me3_RL_cancer,square,median,1000,1,1,4,2,61,3.49202542453024,0.5934811971689525,3.656763801153207,39.64612364768982
H3K27me3_RL_cancer,square,median,1000,1,1,8,1,154,3.0821873954962937,3.84250027872622,2.7126205375712167,55.6953763961792
H3K27me3_RL_cancer,square,median,1000,1,1,8,2,35,3.5027591228457537,0.59443430837832,3.658859959702424,31.66650080680847
H3K27me3_RL_cancer,square,median,1000,1,2,16,1,173,3.643575229526808,3.52323204826098,2.72322435109703,112.20272588729858
H3K27me3_RL_cancer,square,median,1000,1,2,16,2,20,3.5773133487617947,0.5940162633594713,3.670598806277236,46.21935534477234
H3K27me3_RL_cancer,square,median,1000,1,2,2,1,323,2.8439820823708337,3.563930260948837,2.8079006759890994,157.35018634796145
H3K27me3_RL_cancer,square,median,1000,1,2,2,2,96,3.503394966994069,0.5939009722910429,3.679463470488719,71.00232410430908
H3K27me3_RL_cancer,square,median,1000,1,2,4,1,187,2.8637176248594187,3.6679071160033354,2.7513362146474383,115.97838473320007
H3K27me3_RL_cancer,square,median,1000,1,2,4,2,62,3.504216041268879,0.5938918480747625,3.6680301139452864,64.74359774589539
H3K27me3_RL_cancer,square,median,1000,1,2,8,1,239,2.718491696316293,3.1502997428178787,2.8022372574631604,126.41346192359924
H3K27me3_RL_cancer,square,median,1000,1,2,8,2,38,3.484981802322804,0.5945526345780021,3.639622921222135,47.69954586029053
H3K27me3_RL_cancer,square,median,2000,1,1,16,1,90,3.2699663493132296,3.929454527795315,2.7342543794632594,34.28740119934082
H3K27me3_RL_cancer,square,median,2000,1,1,16,2,19,3.575295776324837,0.6158653136930967,3.668354891905964,21.665996074676517
H3K27me3_RL_cancer,square,median,2000,1,1,2,1,255,3.2102969431866466,3.972870472818613,2.795842921969138,66.00036907196045
H3K27me3_RL_cancer,square,median,2000,1,1,2,2,97,3.489765311939041,0.5956979958634627,3.671945627859953,38.871270179748535
H3K27me3_RL_cancer,square,median,2000,1,1,4,1,210,3.0653008838543125,3.851323656737805,2.8097691605872424,60.10082602500916
H3K27me3_RL_cancer,square,median,2000,1,1,4,2,61,3.490912621301648,0.6000337585022575,3.6491861388590943,31.57517957687378
H3K27me3_RL_cancer,square,median,2000,1,1,8,1,154,3.066116636287431,3.7848933301866055,2.7957386356264147,45.98013424873352
H3K27me3_RL_cancer,square,median,2000,1,1,8,2,35,3.492610519898957,0.6086380293494776,3.639422291154532,24.888084411621094
H3K27me3_RL_cancer,square,median,2000,1,2,16,1,80,3.2030333191799096,3.904760865494609,2.71994785542943,51.765586614608765
H3K27me3_RL_cancer,square,median,2000,1,2,16,2,20,3.551586353680154,0.6020899681668532,3.6577011677928257,35.35242867469788
H3K27me3_RL_cancer,square,median,2000,1,2,2,1,216,3.202807127552417,3.950580671429634,2.7479203196928688,88.37361812591553
H3K27me3_RL_cancer,square,median,2000,1,2,2,2,96,3.503513858359503,0.5956217128979532,3.6800550808333545,65.05256533622742
H3K27me3_RL_cancer,square,median,2000,1,2,4,1,248,2.807462195539847,3.996185122057796,2.7590705910967173,100.21391129493712
H3K27me3_RL_cancer,square,median,2000,1,2,4,2,62,3.5032906412196003,0.5972361062702379,3.667097785998761,46.50550937652588
H3K27me3_RL_cancer,square,median,2000,1,2,8,1,110,3.1447040870941083,3.9362683445215225,2.757631984429042,55.14840483665466
H3K27me3_RL_cancer,square,median,2000,1,2,8,2,38,3.4784290188009006,0.5987222571122018,3.636089357008275,37.28892111778259
H3K27me3_RL_cancer,linear,mean,100,1,1,16,1,263,1.1914829889933267,1.5756966471672058,1.0768219897621556,646.7841291427612
H3K27me3_RL_cancer,linear,mean,100,1,1,16,2,90,1.1946014103136564,0.4021092465049342,1.3076978357214677,349.061874628067
H3K27me3_RL_cancer,linear,mean,100,1,1,2,1,535,1.216803503036499,1.6497915387153623,1.084893086082057,680.475091457367
H3K27me3_RL_cancer,linear,mean,100,1,1,2,2,70,1.3566283050336336,0.4577475096050061,1.4352166401712518,169.68293356895447
H3K27me3_RL_cancer,linear,mean,100,1,1,4,1,263,1.1972159385681151,1.6090537905693054,1.07163825787996,491.3254702091217
H3K27me3_RL_cancer,linear,mean,100,1,1,4,2,40,1.3529527940248187,0.4578359001561215,1.432354538064254,167.23814606666565
H3K27me3_RL_cancer,linear,mean,100,1,1,8,1,263,1.1839354038238523,1.5817638635635376,1.0709332917865957,426.7405142784119
H3K27me3_RL_cancer,linear,mean,100,1,1,8,2,94,1.204414731577823,0.383563945167943,1.3032762753336051,228.24887895584104
H3K27me3_RL_cancer,linear,mean,100,1,2,16,1,346,0.820976750055949,1.3434293270111084,1.1916798139873304,1487.609127998352
H3K27me3_RL_cancer,linear,mean,100,1,2,16,2,11,1.4455612333197343,0.4581309368735866,1.460387480886359,315.7905411720276
H3K27me3_RL_cancer,linear,mean,100,1,2,2,1,154,1.246584145228068,1.805644690990448,1.1300575356734426,498.9574689865112
H3K27me3_RL_cancer,linear,mean,100,1,2,2,2,69,1.3584075726960834,0.4576588680869655,1.44040930898566,319.96615958213806
H3K27me3_RL_cancer,linear,mean,100,1,2,4,1,259,1.1060340563456217,1.5601044297218325,1.090831104077791,894.5373160839081
H3K27me3_RL_cancer,linear,mean,100,1,2,4,2,40,1.3679329972518115,0.4576562580309416,1.4461651852256374,310.35479259490967
H3K27me3_RL_cancer,linear,mean,100,1,2,8,1,44,1.2489664872487387,1.7964968085289,1.129919513903166,301.03062868118286
H3K27me3_RL_cancer,linear,mean,100,1,2,8,2,22,1.390479514473363,0.4576643893593236,1.4475346866406893,249.53694653511047
H3K27me3_RL_cancer,linear,mean,1000,1,1,16,1,90,1.1812184810638429,1.5694231390953064,1.0708236493562395,50.29300236701965
H3K27me3_RL_cancer,linear,mean,1000,1,1,16,2,176,1.183773354480141,0.4079100960179379,1.302437380740517,75.31814098358154
H3K27me3_RL_cancer,linear,mean,1000,1,1,2,1,218,1.203691339492798,1.7336480021476746,1.1761859793412055,76.29725241661072
H3K27me3_RL_cancer,linear,mean,1000,1,1,2,2,70,1.3565291229047274,0.4576352270025956,1.4351575123636346,42.72699069976807
H3K27me3_RL_cancer,linear,mean,1000,1,1,4,1,423,1.1784480094909668,1.6322680711746216,1.121442995573345,135.645911693573
H3K27me3_RL_cancer,linear,mean,1000,1,1,4,2,40,1.3513991330799304,0.4575817710474917,1.430810765216225,38.33673596382141
H3K27me3_RL_cancer,linear,mean,1000,1,1,8,1,189,1.1797354698181153,1.6207783818244934,1.1238061302586606,68.81344270706177
H3K27me3_RL_cancer,linear,mean,1000,1,1,8,2,21,1.3623633133737665,0.4577301426937705,1.4325723773554753,30.90161442756653
H3K27me3_RL_cancer,linear,mean,1000,1,2,16,1,44,1.251849126815796,1.789736807346344,1.130080002232602,55.19256520271301
H3K27me3_RL_cancer,linear,mean,1000,1,2,16,2,11,1.4429435479013544,0.4579769937615645,1.4597876573863782,41.88993048667908
H3K27me3_RL_cancer,linear,mean,1000,1,2,2,1,429,1.18488499323527,1.714354693889618,1.1528124357524672,195.1648633480072
H3K27me3_RL_cancer,linear,mean,1000,1,2,2,2,68,1.373336114381489,0.4576607754355983,1.4538497046420449,59.11865401268005
H3K27me3_RL_cancer,linear,mean,1000,1,2,4,1,162,1.207550048828125,1.73651921749115,1.151661481355366,103.16000866889954
H3K27me3_RL_cancer,linear,mean,1000,1,2,4,2,40,1.369530251151637,0.4576600225348222,1.447680623907792,53.08954954147339
H3K27me3_RL_cancer,linear,mean,1000,1,2,8,1,44,1.2489887873331706,1.796699941158295,1.129948626066509,47.34242391586304
H3K27me3_RL_cancer,linear,mean,1000,1,2,8,2,22,1.3921815721612227,0.4576664472881116,1.4492102171245371,41.68207812309265
H3K27me3_RL_cancer,linear,mean,2000,1,1,16,1,49,1.222822650273641,1.764504313468933,1.147439223841617,28.454400062561035
H3K27me3_RL_cancer,linear,mean,2000,1,1,16,2,11,1.4226682060643243,0.4594064511750874,1.4458261916511936,22.06081914901733
H3K27me3_RL_cancer,linear,mean,2000,1,1,2,1,479,1.194136110941569,1.734064757823944,1.182381168164705,105.2489902973175
H3K27me3_RL_cancer,linear,mean,2000,1,1,2,2,70,1.3561802161367316,0.4577240692941766,1.4354308027970164,33.88600826263428
H3K27me3_RL_cancer,linear,mean,2000,1,1,4,1,216,1.1954560597737631,1.7286118268966677,1.1805198468660054,60.69119715690613
H3K27me3_RL_cancer,linear,mean,2000,1,1,4,2,39,1.369998618176109,0.4579860285708779,1.446019172668457,27.92659854888916
H3K27me3_RL_cancer,linear,mean,2000,1,1,8,1,106,1.189648993810018,1.7284069061279297,1.169236303630628,36.99487352371216
H3K27me3_RL_cancer,linear,mean,2000,1,1,8,2,21,1.365775886334871,0.4598218014365748,1.428900543012117,23.63827157020569
H3K27me3_RL_cancer,linear,mean,2000,1,2,16,1,221,0.8606035709381104,1.4075188636779783,1.0999772925125926,97.8495090007782
H3K27me3_RL_cancer,linear,mean,2000,1,2,16,2,11,1.439540285813181,0.4579160589920847,1.45713210105896,34.75857615470886
H3K27me3_RL_cancer,linear,mean,2000,1,2,2,1,243,1.231022834777832,1.796312689781189,1.1619225752981086,95.73932147026062
H3K27me3_RL_cancer,linear,mean,2000,1,2,2,2,69,1.359833039735493,0.4576855709678248,1.4421579335865222,56.21898651123047
H3K27me3_RL_cancer,linear,mean,2000,1,2,4,1,180,1.189925225575765,1.761245608329773,1.159178482858758,81.75629544258118
H3K27me3_RL_cancer,linear,mean,2000,1,2,4,2,40,1.3684060322610956,0.4577716024298417,1.447211503982544,43.80831050872803
H3K27me3_RL_cancer,linear,mean,2000,1,2,8,1,44,1.2498460133870444,1.8037846088409424,1.130851213555587,39.4688925743103
H3K27me3_RL_cancer,linear,mean,2000,1,2,8,2,22,1.386480958838212,0.4578094984355725,1.4450098213396574,36.096235036849976
H3K27me3_RL_cancer,linear,median,100,1,1,16,1,207,1.2108777523040772,1.6103473901748655,1.0715505399202043,608.8013200759888
H3K27me3_RL_cancer,linear,median,100,1,1,16,2,94,1.203906071813483,0.4093922564857884,1.3262769172066136,364.1463820934296
H3K27me3_RL_cancer,linear,median,100,1,1,2,1,435,1.2198256174723308,1.6305410265922546,1.095870038082725,577.3742353916168
H3K27me3_RL_cancer,linear,median,100,1,1,2,2,70,1.35707940553364,0.4577396794369346,1.4356360310002376,174.24753737449646
H3K27me3_RL_cancer,linear,median,100,1,1,4,1,251,1.202788845698039,1.6163289546966553,1.0809308403416684,478.7510800361633
H3K27me3_RL_cancer,linear,median,100,1,1,4,2,40,1.352526212993421,0.4578166760896381,1.431919813156128,173.58968496322632
H3K27me3_RL_cancer,linear,median,100,1,1,8,1,154,1.1958171049753823,1.6052765250205994,1.0804831956562242,303.68977665901184
H3K27me3_RL_cancer,linear,median,100,1,1,8,2,124,1.204513487062956,0.3909918634515059,1.3296794389423572,276.4836225509644
H3K27me3_RL_cancer,linear,median,100,1,2,16,1,207,0.7837815920511881,1.330686628818512,1.150676887913754,1072.018379688263
H3K27me3_RL_cancer,linear,median,100,1,2,16,2,11,1.4459787795418186,0.458204520376105,1.46071615972017,314.698744058609
H3K27me3_RL_cancer,linear,median,100,1,2,2,1,528,1.0858801047007245,1.575213611125946,1.101996652703536,1351.9406340122223
H3K27me3_RL_cancer,linear,median,100,1,2,2,2,69,1.357979837216829,0.4576589684737356,1.4400044240449603,314.5287516117096
H3K27me3_RL_cancer,linear,median,100,1,2,4,1,262,1.1352251370747883,1.6179620027542114,1.0930608046682255,913.333220243454
H3K27me3_RL_cancer,linear,median,100,1,2,4,2,40,1.3683009273127509,0.4576569105449475,1.4465128622556989,305.4676241874695
H3K27me3_RL_cancer,linear,median,100,1,2,8,1,44,1.248965613047282,1.795495688915253,1.1299192127428557,297.3854603767395
H3K27me3_RL_cancer,linear,median,100,1,2,8,2,22,1.3908252841547917,0.4576645901328639,1.44782849362022,254.56797099113464
H3K27me3_RL_cancer,linear,median,1000,1,1,16,1,72,1.1799804369608562,1.588876247406006,1.0882506119577509,46.38160991668701
H3K27me3_RL_cancer,linear,median,1000,1,1,16,2,195,1.1884880191401432,0.3979540373149671,1.300977443393908,82.04501128196716
H3K27me3_RL_cancer,linear,median,1000,1,1,2,1,423,1.191616169611613,1.6451457738876345,1.127265317816483,123.85854244232178
H3K27me3_RL_cancer,linear,median,1000,1,1,2,2,70,1.3561585325943797,0.4576213736283152,1.4348090196910657,43.85695290565491
H3K27me3_RL_cancer,linear,median,1000,1,1,4,1,243,1.1964611371358236,1.705409824848175,1.142826220863744,90.34874176979064
H3K27me3_RL_cancer,linear,median,1000,1,1,4,2,40,1.351213718715467,0.4575429715608295,1.430575609207153,38.22455930709839
H3K27me3_RL_cancer,linear,median,1000,1,1,8,1,179,1.1539401531219482,1.6169532537460327,1.093703269958496,67.94905662536621
H3K27me3_RL_cancer,linear,median,1000,1,1,8,2,21,1.361185487947966,0.4577066019961708,1.431410940069901,31.414541721343998
H3K27me3_RL_cancer,linear,median,1000,1,2,16,1,120,1.0363516012827556,1.4911836981773376,1.045237902591103,89.54839015007019
H3K27me3_RL_cancer,linear,median,1000,1,2,16,2,11,1.4406960136012028,0.4582823201229697,1.4611678750891437,41.78495240211487
H3K27me3_RL_cancer,linear,median,1000,1,2,2,1,434,1.159860865275065,1.6113808155059814,1.1768287156757555,196.41773915290835
H3K27me3_RL_cancer,linear,median,1000,1,2,2,2,69,1.3592453253896613,0.4576597715678968,1.4412018499876325,59.80545163154602
H3K27me3_RL_cancer,linear,median,1000,1,2,4,1,217,1.133590300877889,1.5992293953895569,1.1665884017944337,126.30175447463988
H3K27me3_RL_cancer,linear,median,1000,1,2,4,2,40,1.3699857812178762,0.4576567599647923,1.448100165316933,53.55665183067322
H3K27me3_RL_cancer,linear,median,1000,1,2,8,1,123,1.2256205240885416,1.57805335521698,1.1509335568076686,77.75595712661743
H3K27me3_RL_cancer,linear,median,1000,1,2,8,2,22,1.3915724126916182,0.4576648912931743,1.448628124437834,39.70843410491944
H3K27me3_RL_cancer,linear,median,2000,1,1,16,1,119,1.1801469484965006,1.666177749633789,1.1209033263357062,42.18283534049988
H3K27me3_RL_cancer,linear,median,2000,1,1,16,2,11,1.4226903664438348,0.4588438335217927,1.4435553927170603,21.60069441795349
H3K27me3_RL_cancer,linear,median,2000,1,1,2,1,369,1.1967427730560305,1.7403716444969175,1.140507105777138,85.25035095214844
H3K27me3_RL_cancer,linear,median,2000,1,1,2,2,70,1.3563339710235596,0.4576974166067023,1.435493933527093,32.152182817459106
H3K27me3_RL_cancer,linear,median,2000,1,1,4,1,265,1.1915060838063558,1.6970548033714294,1.1489274677477386,69.26435780525208
H3K27me3_RL_cancer,linear,median,2000,1,1,4,2,39,1.3692920584427684,0.4578906611392372,1.4447177334835657,27.186914682388306
H3K27me3_RL_cancer,linear,median,2000,1,1,8,1,137,1.1968225955963134,1.687334656715393,1.1297671669407894,42.54983186721802
H3K27me3_RL_cancer,linear,median,2000,1,1,8,2,21,1.3670968507465564,0.4592297704596269,1.428377440101222,22.2541241645813
H3K27me3_RL_cancer,linear,median,2000,1,2,16,1,108,1.231680154800415,1.6849976778030396,1.1332558079769737,62.85884070396423
H3K27me3_RL_cancer,linear,median,2000,1,2,16,2,11,1.4420469685604698,0.4579266497963353,1.4590454352529425,32.25652551651001
H3K27me3_RL_cancer,linear,median,2000,1,2,2,1,239,1.238855504989624,1.7398144602775574,1.1452061101009972,94.15690732002258
H3K27me3_RL_cancer,linear,median,2000,1,2,2,2,69,1.3586935369591964,0.4576962119654605,1.4410543692739386,50.100759744644165
H3K27me3_RL_cancer,linear,median,2000,1,2,4,1,157,1.1504783789316813,1.691315472126007,1.1549728694714998,75.57930302619934
H3K27me3_RL_cancer,linear,median,2000,1,2,4,2,40,1.368255012913754,0.4578062358655427,1.446892914019133,43.98954319953919
H3K27me3_RL_cancer,linear,median,2000,1,2,8,1,236,1.130053885777791,1.6179381012916565,1.1423278607820209,93.75810050964355
H3K27me3_RL_cancer,linear,median,2000,1,2,8,2,22,1.3862032890319824,0.4578384600187603,1.4446215880544562,35.856871366500854
H3K27me3_TDH_some,square,mean,100,1,1,16,1,223,2.191015472014745,6.85259472951293,2.56915517480768,286.13133907318115
H3K27me3_TDH_some,square,mean,100,1,1,16,2,107,2.4278862263475145,2.166293155401945,3.527378055267036,280.10226607322693
H3K27me3_TDH_some,square,mean,100,1,1,2,1,970,2.186579768856366,6.745083227753639,2.637634424216769,585.0879189968109
H3K27me3_TDH_some,square,mean,100,1,1,2,2,328,2.1800537772831463,2.166293155401945,3.3576155405753525,300.0782811641693
H3K27me3_TDH_some,square,mean,100,1,1,4,1,581,2.1902750680843988,7.164415754377842,2.6678293693327797,472.25920844078064
H3K27me3_TDH_some,square,mean,100,1,1,4,2,263,2.268595500361352,2.166293155401945,3.366098724072799,339.0782217979431
H3K27me3_TDH_some,square,mean,100,1,1,8,1,397,2.170105800032616,7.124806389212608,2.747647279597543,303.5844564437866
H3K27me3_TDH_some,square,mean,100,1,1,8,2,146,2.324613126615683,2.166293155401945,3.3328902508874307,202.13471937179563
H3K27me3_TDH_some,square,mean,100,1,2,16,1,238,2.326146433750788,8.143917401670478,2.71362357503838,335.04276180267334
H3K27me3_TDH_some,square,mean,100,1,2,16,2,189,2.504388302564621,2.166293155401945,3.636242222040892,353.39494347572327
H3K27me3_TDH_some,square,mean,100,1,2,2,1,1000,1.82148531329896,5.930985203012824,2.3351347671683738,1226.1902396678925
H3K27me3_TDH_some,square,mean,100,1,2,2,2,441,2.118648392990941,2.166293155401945,3.345254167812527,777.6417415142059
H3K27me3_TDH_some,square,mean,100,1,2,4,1,584,2.322922339042028,8.18435908597894,2.7245034975586115,927.2454566955566
H3K27me3_TDH_some,square,mean,100,1,2,4,2,298,2.4902771753924235,2.187772007038196,3.626727825030685,519.8041653633118
H3K27me3_TDH_some,square,mean,100,1,2,8,1,434,2.3229587972164154,8.162126060924493,2.7185150671888283,431.4256408214569
H3K27me3_TDH_some,square,mean,100,1,2,8,2,224,2.369341850990341,2.166293155401945,3.4811345413327217,310.3968894481659
H3K27me3_TDH_some,square,mean,1000,1,1,16,1,384,1.8661676508684952,5.632890395820141,2.196444392618206,69.72703814506531
H3K27me3_TDH_some,square,mean,1000,1,1,16,2,90,2.2393125326683125,2.166293155401945,3.3267300736624748,43.21014189720154
H3K27me3_TDH_some,square,mean,1000,1,1,2,1,997,2.119034096598625,6.086356967687607,2.337959219736081,78.03419137001038
H3K27me3_TDH_some,square,mean,1000,1,1,2,2,323,2.096052265814728,2.166293155401945,3.2573037943802774,43.74181246757507
H3K27me3_TDH_some,square,mean,1000,1,1,4,1,991,2.0806791583697,5.482240162789822,2.354088054211051,90.47032713890076
H3K27me3_TDH_some,square,mean,1000,1,1,4,2,248,2.180742991467317,2.166293155401945,3.27617874976022,42.04536986351013
H3K27me3_TDH_some,square,mean,1000,1,1,8,1,549,1.8636172811190288,5.379459146410227,2.1054325801906764,48.93626832962036
H3K27me3_TDH_some,square,mean,1000,1,1,8,2,140,2.23291783389591,2.166293155401945,3.2806396447122097,27.42863655090332
H3K27me3_TDH_some,square,mean,1000,1,2,16,1,238,2.326181342204412,8.143870018655434,2.7135950037174754,82.0474853515625
H3K27me3_TDH_some,square,mean,1000,1,2,16,2,189,2.5042261538051425,2.166293155401945,3.6359866857528687,109.99895358085632
H3K27me3_TDH_some,square,mean,1000,1,2,2,1,744,2.321813613176346,8.206717701628804,2.730616498324606,139.2628366947174
H3K27me3_TDH_some,square,mean,1000,1,2,2,2,427,2.044155574448052,2.166293155401945,3.275934598861795,145.84737420082092
H3K27me3_TDH_some,square,mean,1000,1,2,4,1,584,2.3230174779891968,8.184118085890077,2.724587417311138,132.20430040359497
H3K27me3_TDH_some,square,mean,1000,1,2,4,2,298,2.490920748029436,2.1841680320600667,3.62332128174603,107.00893878936768
H3K27me3_TDH_some,square,mean,1000,1,2,8,1,434,2.3229565620422363,8.16208981629461,2.718490862735996,99.0701231956482
H3K27me3_TDH_some,square,mean,1000,1,2,8,2,189,2.492348919312159,2.180018952737252,3.625477351248264,76.22247982025146
H3K27me3_TDH_some,square,mean,2000,1,1,16,1,317,1.8581292529900868,5.828494656831026,2.0899117796647326,37.64263844490051
H3K27me3_TDH_some,square,mean,2000,1,1,16,2,88,2.152805160731077,2.166293155401945,3.207850197039079,28.66635060310364
H3K27me3_TDH_some,square,mean,2000,1,1,2,1,999,2.0885115414857864,6.080532185733318,2.294290001745577,71.94199061393738
H3K27me3_TDH_some,square,mean,2000,1,1,2,2,315,2.0743642679992176,2.166293155401945,3.2813084406079724,43.45151925086975
H3K27me3_TDH_some,square,mean,2000,1,1,4,1,915,2.05187119046847,5.777192898094654,2.296143956206463,82.899569272995
H3K27me3_TDH_some,square,mean,2000,1,1,4,2,239,2.134847380930469,2.166293155401945,3.2509113521664403,47.63888692855835
H3K27me3_TDH_some,square,mean,2000,1,1,8,1,445,1.8786293094356852,5.66529950988479,1.7981657536562394,46.74459457397461
H3K27me3_TDH_some,square,mean,2000,1,1,8,2,133,2.12886315669554,2.166293155401945,3.2441205960931256,30.10989284515381
H3K27me3_TDH_some,square,mean,2000,1,2,16,1,238,2.3261842131614685,8.14402443729341,2.7136224715246096,47.90549302101135
H3K27me3_TDH_some,square,mean,2000,1,2,16,2,189,2.5040221157528104,2.166293155401945,3.6357098184525967,60.73344349861145
H3K27me3_TDH_some,square,mean,2000,1,2,2,1,744,2.321832656860352,8.206842063111253,2.7306247568792767,79.62013983726501
H3K27me3_TDH_some,square,mean,2000,1,2,2,2,416,2.06678773279834,2.166293155401945,3.260717931669205,65.09142827987671
H3K27me3_TDH_some,square,mean,2000,1,2,4,1,584,2.323086977005005,8.18429940554779,2.7245393585827617,74.26761937141418
H3K27me3_TDH_some,square,mean,2000,1,2,4,2,298,2.4907971138045903,2.184121143072844,3.623177409172058,57.72776246070862
H3K27me3_TDH_some,square,mean,2000,1,2,8,1,434,2.3229580322901406,8.162189318332821,2.7185088978321463,60.84187054634094
H3K27me3_TDH_some,square,mean,2000,1,2,8,2,235,2.011829788840952,2.166293155401945,3.654888272285461,54.624425649642944
