dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,linear,median,2000,1,2,2,2,26,0.3534839398933179,0.2657848993937174,0.2752360223044812,2997.202696084976
H3K36me3_AM_immune,linear,median,2000,1,2,4,1,13,0.2994662004358628,0.2297164340351903,0.3317535787388898,2618.226892709732
H3K36me3_AM_immune,linear,median,2000,1,2,4,2,14,0.348619692253344,0.2657962980724516,0.2710208310767518,2460.576305866241
H3K36me3_AM_immune,linear,median,2000,1,2,8,1,7,0.3148532082052792,0.2296581933664721,0.3320148901087074,2319.516232728958
H3K36me3_AM_immune,linear,median,2000,1,2,8,2,7,0.3885954538981119,0.2667682284400576,0.2807291774122927,2617.951134443283
H3K36me3_TDH_ENCODE,square,mean,100,1,1,16,1,26,1.9791939055016232,3.851490242140634,3.971930013114023,2210.955496788025
H3K36me3_TDH_ENCODE,square,mean,100,1,1,16,2,25,3.512904312790317,0.833600906345661,2.40540463924408,2422.3115124702454
H3K36me3_TDH_ENCODE,square,mean,100,1,1,2,1,155,1.9500148991023056,3.877006000706128,3.785418464520643,5440.890259981155
H3K36me3_TDH_ENCODE,square,mean,100,1,1,2,2,146,3.470333129264739,0.8318128608581092,2.4193161119041697,6047.765390634537
H3K36me3_TDH_ENCODE,square,mean,100,1,1,4,1,90,1.945063773725581,3.870612410562379,3.900204110565747,3884.496601343155
H3K36me3_TDH_ENCODE,square,mean,100,1,1,4,2,84,3.5206550345482195,0.8355302118402,2.399217256743993,4346.2659430503845
H3K36me3_TDH_ENCODE,square,mean,100,1,1,8,1,35,3.384398871234485,5.219040487493787,5.85198598789311,2440.858873128891
H3K36me3_TDH_ENCODE,square,mean,100,1,1,8,2,49,3.5169402208617506,0.8339565866343845,9.602034775460403,3174.725581884384
H3K36me3_TDH_ENCODE,square,mean,100,1,2,16,1,24,1.9828108725611984,3.879556387662888,3.8331827119339343,4339.826686859131
H3K36me3_TDH_ENCODE,square,mean,100,1,2,16,2,23,3.575733810527976,0.8337161722334309,2.374644003648843,4739.927185535431
H3K36me3_TDH_ENCODE,square,mean,100,1,2,2,1,168,1.952423902544459,3.87916599214077,3.78797261824095,12032.570009469986
H3K36me3_TDH_ENCODE,square,mean,100,1,2,2,2,156,3.4697914801757124,0.8314931355416775,2.414243016391993,13309.942120313644
H3K36me3_TDH_ENCODE,square,mean,100,1,2,4,1,88,1.9537591985260536,3.879344384585108,3.780387887362997,7954.839733839035
H3K36me3_TDH_ENCODE,square,mean,100,1,2,4,2,84,3.4741621664999163,0.8314272061818175,2.4144009057432414,7993.733845710754
H3K36me3_TDH_ENCODE,square,mean,100,1,2,8,1,48,1.9550710584735496,3.879389062523842,3.782156536528884,5666.168537855148
H3K36me3_TDH_ENCODE,square,mean,100,1,2,8,2,46,3.504365720840938,0.8315963816866214,2.403169815295509,6324.827823638916
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,16,1,26,1.966204093877293,3.8793616763183048,3.7942234679060274,197.8218295574188
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,16,2,25,3.492773457156385,0.8326414653824435,2.4206977931782605,217.55940508842468
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,2,1,154,1.9529670580190472,3.87900073826313,3.7903541942495247,532.2235457897186
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,2,2,145,3.472928361967206,0.8316453999529282,2.4123408697013344,593.6409220695496
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,4,1,90,1.9544515082047187,3.8821630584342137,3.861574290190325,360.7235789299011
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,4,2,84,3.5153852211421026,0.8343386520282365,2.404133608990482,382.24234557151794
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,8,1,52,1.9635977732624657,3.879858476775033,10.970255917761214,269.91233372688293
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,8,2,49,3.502664220793282,0.8329864036705759,2.4141900029299515,308.4269149303436
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,16,1,24,1.9796349845336016,3.8797652380807057,3.8243453720108014,382.8599019050598
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,16,2,23,3.574238034173451,0.8335410571760602,2.3755852856806348,415.891398191452
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,2,1,168,1.951803045788048,3.8792459326131,3.7857961862586262,1074.089199066162
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,2,2,156,3.4669685676036512,0.8314907010644674,2.4167355908347026,1275.734527349472
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,4,1,88,1.9516379379700604,3.879416010209492,3.7741557358179327,702.0183308124542
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,4,2,84,3.4718375099713312,0.8313536811619997,2.415834188381476,790.5392036437988
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,8,1,48,1.9548800589483497,3.879341832229069,3.781093802043172,532.1567897796631
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,8,2,46,3.498020798734882,0.8314791996414593,2.4076294634491204,547.4958250522614
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,16,1,26,1.962438879567864,3.88014203948634,3.787912190025456,102.3714690208435
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,16,2,25,3.4951470951166224,0.8326407085276313,2.41869199869356,106.3212239742279
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,2,1,155,1.9484035534551367,3.879334149616105,3.776734273036032,283.0127902030945
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,2,2,145,3.481129489729509,0.8316751436019937,2.405767876841128,403.16847109794617
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,4,1,90,1.9503514557062385,3.883015196238245,6.143346583080846,184.0465693473816
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,4,2,84,3.5126426201313734,0.8342313754870297,2.405626658882414,192.36746788024905
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,8,1,52,1.9575345556035504,3.8815433510712216,3.838825771520131,128.83253288269043
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,8,2,49,3.5031018142095385,0.8329508950312933,2.4135367807266968,151.90793085098267
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,16,1,24,1.9807501648070425,3.879928401538304,3.827465316421504,188.49270606040955
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,16,2,23,3.573055637699273,0.8334656659410231,2.376286844696317,228.58717679977417
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,2,1,168,1.9510259118978863,3.879244280712945,3.783726754360074,566.5460426807404
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,2,2,156,3.467561125426608,0.8314864426437352,2.4161782858095,584.2397921085358
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,4,1,88,1.952757950057276,3.879323267510959,3.777343068423486,351.0612323284149
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,4,2,84,3.474461739006288,0.8313616555598047,2.4138859334800924,387.879162311554
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,8,1,48,1.954548931481051,3.879230284265109,3.780221609550333,263.8633964061737
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,8,2,46,3.4993699584156275,0.8314725655704428,2.406563588817205,283.7469491958618
H3K36me3_TDH_ENCODE,square,median,100,1,1,16,1,26,1.96135503181722,3.84220555637564,3.85314864030671,2167.785964012146
H3K36me3_TDH_ENCODE,square,median,100,1,1,16,2,25,3.498636909596184,0.8314953562286165,2.4152641706700835,2381.12197971344
H3K36me3_TDH_ENCODE,square,median,100,1,1,2,1,152,1.95131293538725,3.874476864933968,3.7878026574157007,5848.989307880402
H3K36me3_TDH_ENCODE,square,median,100,1,1,2,2,145,3.463760218309129,0.8315279891507493,2.419842982159129,6187.493144989014
H3K36me3_TDH_ENCODE,square,median,100,1,1,4,1,90,1.9461019657153105,3.8604821903365,3.916401402331716,4130.045495510101
H3K36me3_TDH_ENCODE,square,median,100,1,1,4,2,84,3.520610919660505,0.8316096458689167,2.39874555173197,3888.8783309459686
H3K36me3_TDH_ENCODE,square,median,100,1,1,8,1,52,1.9483535483180143,3.8631119408777774,3.8000906178251257,2849.394726753235
H3K36me3_TDH_ENCODE,square,median,100,1,1,8,2,49,3.5054277252844157,0.8314843763493829,2.4107036726283178,3097.1258296966557
H3K36me3_TDH_ENCODE,square,median,100,1,2,16,1,24,1.9820751260667748,3.87941865835871,3.8305230486250026,4516.902175426483
H3K36me3_TDH_ENCODE,square,median,100,1,2,16,2,23,3.576027758567601,0.833551248225073,2.374418692556875,4706.704062461853
H3K36me3_TDH_ENCODE,square,median,100,1,2,2,1,168,1.9482151445866165,3.8790648324149,3.777252351605268,12022.657242536545
H3K36me3_TDH_ENCODE,square,median,100,1,2,2,2,156,3.464604897862848,0.8314885863413414,2.4189712473324367,12339.288487911224
H3K36me3_TDH_ENCODE,square,median,100,1,2,4,1,88,1.951853015360289,3.8803434244224,3.775056709015612,7707.289964199066
H3K36me3_TDH_ENCODE,square,median,100,1,2,4,2,84,3.467977679498932,0.8315435579667488,2.4196681106196984,7657.47123169899
H3K36me3_TDH_ENCODE,square,median,100,1,2,8,1,48,1.9569547957757356,3.879783830472401,3.787462042146471,5619.934591054916
H3K36me3_TDH_ENCODE,square,median,100,1,2,8,2,46,3.503697711426545,0.8315955210321894,2.403709477186203,5591.43461561203
H3K36me3_TDH_ENCODE,square,median,1000,1,1,16,1,26,1.9586592405103147,3.8843115142413542,3.765029641907922,190.42906522750852
H3K36me3_TDH_ENCODE,square,median,1000,1,1,16,2,24,3.575901636853814,0.8333536599012505,2.385057891905308,216.88666319847107
H3K36me3_TDH_ENCODE,square,median,1000,1,1,2,1,151,1.9520118310382324,3.8798870146274567,3.7711187390134087,532.7738440036774
H3K36me3_TDH_ENCODE,square,median,1000,1,1,2,2,144,3.465015882845311,0.831499004115661,2.417500337984945,558.381110906601
H3K36me3_TDH_ENCODE,square,median,1000,1,1,4,1,90,1.9591144364260669,3.8918895764010295,3.847306553859177,380.29971861839294
H3K36me3_TDH_ENCODE,square,median,1000,1,1,4,2,84,3.5148440217051435,0.8331356670848132,2.4066177004149982,387.32223534584045
H3K36me3_TDH_ENCODE,square,median,1000,1,1,8,1,52,1.9576649387267284,3.8888527069772993,3.801057249480902,262.82935905456543
H3K36me3_TDH_ENCODE,square,median,1000,1,1,8,2,49,3.499549724052057,0.8322504433906741,2.417497989668378,280.34604239463806
H3K36me3_TDH_ENCODE,square,median,1000,1,2,16,1,24,1.9794816949672944,3.880112158400672,3.822722383677353,380.88042187690735
H3K36me3_TDH_ENCODE,square,median,1000,1,2,16,2,23,3.5774340522278663,0.8337106835873177,2.3737534202103103,440.9600028991699
H3K36me3_TDH_ENCODE,square,median,1000,1,2,2,1,168,1.947200962059599,3.879308332289968,3.7727347360490713,1127.280072927475
H3K36me3_TDH_ENCODE,square,median,1000,1,2,2,2,155,3.4777738089289736,0.8315530255220236,2.406147066556981,1187.8520140647888
H3K36me3_TDH_ENCODE,square,median,1000,1,2,4,1,88,1.9491517544624264,3.879428508026259,3.767033674775861,731.0937094688416
H3K36me3_TDH_ENCODE,square,median,1000,1,2,4,2,84,3.467871203470756,0.8314865051458279,2.4196226574746627,788.0159931182861
H3K36me3_TDH_ENCODE,square,median,1000,1,2,8,1,48,1.956458231284549,3.879380232521466,3.785209852920542,512.3605551719666
H3K36me3_TDH_ENCODE,square,median,1000,1,2,8,2,46,3.502548667109188,0.8315930788731849,2.404449000688536,561.8288366794586
H3K36me3_TDH_ENCODE,square,median,2000,1,1,16,1,26,1.9596503610622933,3.884325955595289,3.772952846944505,104.40988373756409
H3K36me3_TDH_ENCODE,square,median,2000,1,1,16,2,24,3.5837197964463163,0.8338479264898019,2.380538344649332,110.2515196800232
H3K36me3_TDH_ENCODE,square,median,2000,1,1,2,1,151,1.9543174787457769,3.880065028156553,3.7786316995747216,364.4592373371124
H3K36me3_TDH_ENCODE,square,median,2000,1,1,2,2,144,3.475781110170133,0.831558784056041,2.408960670472256,281.0007085800171
H3K36me3_TDH_ENCODE,square,median,2000,1,1,4,1,90,1.953814346975248,3.892255795853479,4.996377209223113,253.4075529575348
H3K36me3_TDH_ENCODE,square,median,2000,1,1,4,2,84,3.5133152876925817,0.8331932848284649,2.406977014988661,149.44254755973816
H3K36me3_TDH_ENCODE,square,median,2000,1,1,8,1,52,1.9590699287530569,3.892483817679541,3.824929217158189,118.2091805934906
H3K36me3_TDH_ENCODE,square,median,2000,1,1,8,2,49,3.502645983086789,0.832312340537707,2.414849853515625,148.01487183570862
H3K36me3_TDH_ENCODE,square,median,2000,1,2,16,1,24,1.9762980531366856,3.880027575152261,3.815164737858225,193.09633612632751
H3K36me3_TDH_ENCODE,square,median,2000,1,2,16,2,23,3.575730715666021,0.8335968455972357,2.374612680556518,231.25407338142395
H3K36me3_TDH_ENCODE,square,median,2000,1,2,2,1,168,1.9472013536641108,3.879328749009541,3.772918290718524,587.9402868747711
H3K36me3_TDH_ENCODE,square,median,2000,1,2,2,2,155,3.477015267509748,0.8315467112407633,2.40680682597948,597.8255927562714
H3K36me3_TDH_ENCODE,square,median,2000,1,2,4,1,88,1.9501469180520088,3.879378174032484,3.769745918467294,343.9049689769745
H3K36me3_TDH_ENCODE,square,median,2000,1,2,4,2,84,3.472541198682259,0.8314773763219515,2.415411271128271,411.5011827945709
H3K36me3_TDH_ENCODE,square,median,2000,1,2,8,1,48,1.9542699790493183,3.8793696824993407,3.7792717884619567,266.98137736320496
H3K36me3_TDH_ENCODE,square,median,2000,1,2,8,2,46,3.5020216145717047,0.8315833651843908,2.404742502208267,277.946573972702
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,16,1,25,1.0395485162734983,1.6470832824707031,1.1779603958129885,2116.5037891864777
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,16,2,72,1.0529462870429545,0.5086085001627604,1.227419022151402,3842.800725698471
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,2,1,98,1.0924965824399675,1.6466071265084403,1.321665885836579,3926.985437631607
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,2,2,113,1.209995241726146,0.5708195368448893,1.1998332568577357,5233.368341684341
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,4,1,55,1.067656704357692,1.646918705531529,1.2893730207931164,3006.9093248844147
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,4,2,63,1.215839666478774,0.5711988872951932,1.1984808376857212,3444.5242943763733
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,8,1,30,1.076093077659607,1.6466913223266602,1.6107592028240825,2248.8028106689453
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,8,2,34,1.2236100926118738,0.571150991651747,1.6131018366132464,2747.641771554947
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,16,1,18,1.0441002334867204,1.6466448647635323,1.5885392344275189,4092.270164251328
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,16,2,16,1.223869604222915,0.5719143549601237,1.1963023730686733,4163.526150941849
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,2,1,117,1.0526659318378992,1.6466328757149833,1.2452980751215026,9612.061183452606
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,2,2,119,1.210517125971177,0.5707483291625977,1.199040835244315,10652.555235862732
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,4,1,81,1.04292517048972,1.646660668509347,1.1872226138447606,7459.616014957428
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,4,2,62,1.210618860581342,0.5707538392808702,1.1999098232814245,6931.426018953323
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,8,1,37,1.0416586909975325,1.6466524941580636,1.1943404397299124,6998.92097735405
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,8,2,88,1.105425526114071,0.5150788625081381,1.2143638474600655,9441.525855064392
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,16,1,993,1.0470096554074968,1.646636690412249,1.1563663926235466,3418.7570950984955
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,16,2,53,1.0982458731707403,0.5558059480455186,1.1959825107029507,308.8329031467438
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,2,1,997,1.040122696331569,1.6467573983328685,1.1912822058034498,2613.823103666305
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,2,2,113,1.209571024950813,0.5708093643188477,1.200550092969622,465.3900921344757
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,4,1,997,1.0404150996889387,1.6467451368059431,1.1894701137099155,2503.1356506347656
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,4,2,63,1.2152090072631836,0.5714716381496854,1.20070093699864,322.6367599964142
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,8,1,997,1.0410014390945437,1.64676148550851,1.1847052463265353,2616.510822534561
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,8,2,34,1.2185522528255688,0.5712075763278537,1.200264399392264,239.79439330101013
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,16,1,257,1.0448817355292184,1.6466821943010603,1.5594329833984375,1617.5625324249268
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,16,2,16,1.2203221601598404,0.5707777871025933,1.1988917350769044,572.6947166919708
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,2,1,947,1.0409082514899115,1.6466320582798548,1.1877300572949787,5014.346897602081
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,2,2,120,1.2094530217787798,0.57074949476454,1.200377559661865,987.6682276725768
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,4,1,349,1.0085308040891374,1.6364344188145228,1.312207288520281,2148.9834399223328
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,4,2,61,1.210990597220028,0.570730103386773,1.2001938547406878,644.7667841911316
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,8,1,30,1.0546491997582572,1.6466631208147322,1.2477199643157248,588.9105749130249
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,8,2,84,1.149325174443862,0.5452096727159288,1.1825571196419853,839.2697191238403
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,16,1,18,1.0448702573776243,1.6487909044538225,1.2075017441150755,157.89726424217224
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,16,2,45,1.1804608737721165,0.5699842241075304,1.1976890972682408,143.5412724018097
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,2,1,135,1.0401283161980766,1.647214753287179,1.1930209536885106,236.0853221416473
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,2,2,113,1.2094913370469038,0.5708106358846029,1.200787694113595,235.44364714622495
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,4,1,259,1.0405484097344535,1.6508114678519112,1.1962518470231878,566.4076280593872
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,4,2,63,1.2152620764339672,0.5714461008707682,1.2000108582632882,261.84450030326843
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,8,1,35,1.0432293585368566,1.650430134364537,1.2175042352011038,112.94172263145448
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,8,2,34,1.218432959388284,0.5712074703640408,1.2005673408508302,170.09480023384094
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,16,1,77,1.0473747423716957,1.646773202078683,1.1561608868975972,337.3365502357483
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,16,2,16,1.221851629369399,0.5716778437296549,1.1967062132699149,184.38334321975708
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,2,1,403,1.0419378450938634,1.6466590336390905,1.1869173271711482,1149.0534892082214
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,2,2,120,1.2094261786516975,0.570749388800727,1.2004465784345355,493.9032208919525
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,4,1,51,1.0963910818099976,1.6466644832066126,1.3212336717649948,262.965327501297
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,4,2,62,1.2104848412906422,0.5707314809163412,1.200167887551444,317.2424786090851
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,8,1,29,1.062648926462446,1.646653584071568,1.2617230748021326,207.05484437942505
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,8,2,76,1.182117882896872,0.5588093863593208,1.1850219590323312,370.7414939403534
H3K36me3_TDH_ENCODE,linear,median,100,1,1,16,1,114,0.9987259081431796,1.580524172101702,1.3011129290558572,4346.104799747467
H3K36me3_TDH_ENCODE,linear,median,100,1,1,16,2,98,0.9501038158641142,0.5217712190416124,1.2183109964643206,4962.376504182816
H3K36me3_TDH_ENCODE,linear,median,100,1,1,2,1,597,1.0094328437532698,1.5911481039864677,1.2743416608766067,16510.145500183105
H3K36me3_TDH_ENCODE,linear,median,100,1,1,2,2,113,1.2093869377585018,0.5707464218139648,1.2007964951651438,5036.194101810455
H3K36me3_TDH_ENCODE,linear,median,100,1,1,4,1,418,1.0017869813101632,1.5864782333374023,1.2720576441565226,10081.339463233948
H3K36me3_TDH_ENCODE,linear,median,100,1,1,4,2,63,1.2156780186821432,0.570755852593316,1.1975933756147112,2748.533191204071
H3K36me3_TDH_ENCODE,linear,median,100,1,1,8,1,280,0.9980036871773856,1.58175904410226,1.2774302903995958,8448.07639670372
H3K36me3_TDH_ENCODE,linear,median,100,1,1,8,2,34,1.2182513685787426,0.5707550048828125,1.2000405039106097,2529.212988138199
H3K36me3_TDH_ENCODE,linear,median,100,1,2,16,1,226,0.9212652274540492,1.3457257407052177,1.2679290327914925,15119.935441970823
H3K36me3_TDH_ENCODE,linear,median,100,1,2,16,2,16,1.2218620636883903,0.5716803868611654,1.1965661321367536,4299.820234775543
H3K36me3_TDH_ENCODE,linear,median,100,1,2,2,1,420,0.9039426701409476,1.5345136097499303,1.4321774438370105,26642.834431171417
H3K36me3_TDH_ENCODE,linear,median,100,1,2,2,2,119,1.2103676515467026,0.570746209886339,1.1993266378130232,10833.433773040771
H3K36me3_TDH_ENCODE,linear,median,100,1,2,4,1,195,0.9408570528030396,1.534013066973005,1.2956899820372116,13357.255873918532
H3K36me3_TDH_ENCODE,linear,median,100,1,2,4,2,61,1.2111981335808248,0.5707931518554688,1.1997936112540108,7121.007451534271
H3K36me3_TDH_ENCODE,linear,median,100,1,2,8,1,159,0.9431825876235962,1.5437021255493164,1.2711378696352935,11517.076974868774
H3K36me3_TDH_ENCODE,linear,median,100,1,2,8,2,33,1.2133812623865463,0.5725741916232638,1.2047261783054897,5354.755819797516
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,16,1,385,0.9341682536261422,1.273026466369629,1.0791667672090752,1109.2607564926147
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,16,2,56,1.1512714975020464,0.5548196368747287,1.1623225212097168,296.81749081611633
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,2,1,554,0.9897351775850568,1.51962035042899,1.1933005022448162,1519.0801484584808
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,2,2,111,1.2093518762027515,0.5708276960584853,1.2008979388645715,461.67236709594727
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,4,1,540,0.984667079789298,1.5273348944527765,1.101358036662257,1534.3345141410828
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,4,2,63,1.215441675747142,0.5723918279012045,1.2009556770324707,324.7640178203583
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,8,1,404,0.9866122688565936,1.520857810974121,1.0720777622489042,1552.8581256866455
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,8,2,34,1.2181502791012035,0.5720753139919705,1.202211230141776,245.3933417797089
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,16,1,230,0.9517727749688284,1.254335948399135,1.113781075144923,1462.012256383896
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,16,2,16,1.2209825796239515,0.5708044899834527,1.1995715958731514,392.0067102909088
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,2,1,531,0.9125743763787406,1.190214020865304,1.2540542802145316,2883.6734566688538
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,2,2,119,1.2099112342385685,0.5707574420505099,1.200326442718506,1015.4730331897736
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,4,1,271,0.9613724606377738,1.4694741794041224,1.1363186836242676,1635.7792646884918
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,4,2,62,1.2104578579173368,0.570746209886339,1.2003663608006068,665.6829264163971
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,8,1,282,0.9107082060405186,1.3834635870797294,1.1355328338090764,1721.1419892311096
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,8,2,32,1.2128729259266573,0.5719436009724935,1.1962485313415527,490.7840027809143
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,16,1,343,0.9752544845853534,1.5172064644949776,1.1106107733970465,505.57872676849365
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,16,2,53,1.1890926641576431,0.563699828253852,1.188687746865409,160.05662155151367
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,2,1,724,1.0120930501392909,1.5504651750837053,1.2170926471089207,971.3912422657012
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,2,2,111,1.2099729706259337,0.570872942606608,1.1996673447745188,230.95100259780884
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,4,1,724,1.003625988960266,1.5395585468837194,1.1220124377760776,989.165052652359
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,4,2,63,1.2151899618261002,0.5724950366550021,1.2008972576686314,165.68244886398315
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,8,1,461,1.005228877067566,1.5471429824829102,1.10886166816534,621.6242685317993
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,8,2,34,1.218233725603889,0.5720735126071506,1.2018146106175014,123.09421014785768
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,16,1,361,0.99069082736969,1.5776605606079102,1.2089517948239348,1057.0735211372375
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,16,2,16,1.221298329970416,0.5712217754787869,1.1974308150155204,202.8110716342926
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,2,1,660,0.9233950546809604,1.5099709374564034,1.20639033650243,1780.3887076377869
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,2,2,119,1.2100526865790873,0.570762210422092,1.2000342096601213,499.78287053108215
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,4,1,257,0.9880703687667848,1.614084243774414,1.1815464884735818,799.25075507164
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,4,2,62,1.2103973556967342,0.5707568062676324,1.200665078844343,313.57185530662537
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,8,1,243,1.0367552382605416,1.642444474356515,1.1960476276486418,753.5883481502533
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,8,2,32,1.2128596305847168,0.5719366073608398,1.196247114453997,245.6369981765747
H3K36me3_TDH_immune,square,mean,100,1,1,16,1,616,0.3244455829262733,0.7183356136083603,0.7785086066462099,16076.529911756516
H3K36me3_TDH_immune,square,mean,100,1,1,16,2,137,0.8807705662877652,0.6282157078385353,0.5829479149816668,5084.356228351593
H3K36me3_TDH_immune,square,mean,100,1,1,2,1,987,0.3268653864327531,0.6801972668617964,0.6966931192204356,22693.65564751625
H3K36me3_TDH_immune,square,mean,100,1,1,2,2,460,0.8749487701825274,0.6398108564317226,0.5854728785891306,13381.37068104744
H3K36me3_TDH_immune,square,mean,100,1,1,4,1,520,0.4810472622877149,0.8340856730937958,0.8318397811613977,13429.616282224655
H3K36me3_TDH_immune,square,mean,100,1,1,4,2,369,0.8824559818140187,0.6311431638896465,0.5891097521902445,11356.732614040377
